0.122325,3750
0.213309,3751
0.122325,3752
0.739918,3753
0.534146,3754
0.739918,3755
0.534146,3756
0.911413,3757
0.213309,3758
0.122325,3759
0.350485,3760
0.534146,3761
0.534146,3762
0.911413,3763
0.911413,3764
0.035174,3765
0.911413,3766
0.017912,3767
0.350485,3768
0.534146,3769
0.534146,3770
0.739918,3771
0.213309,3772
0.122325,3773
0.911413,3774
0.739918,3775
0.739918,3776
0.911413,3777
0.739918,3778
0.350485,3779
0.350485,3780
0.739918,3781
0.350485,3782
0.534146,3783
0.350485,3784
0.911413,3785
0.534146,3786
0.000439,3787
0.350485,3788
0.739918,3789
0.122325,3790
0.534146,3791
0.739918,3792
0.534146,3793
0.122325,3794
0.739918,3795
0.534146,3796
0.350485,3797
0.350485,3798
0.350485,3799
0.534146,3800
0.739918,3801
0.739918,3802
0.122325,3803
0.122325,3804
0.739918,3805
0.350485,3806
0.911413,3807
0.911413,3808
0.534146,3809
0.350485,3810
0.534146,3811
0.534146,3812
0.066882,3813
0.534146,3814
0.534146,3815
0.534146,3816
0.066882,3817
0.350485,3818
0.911413,3819
0.739918,3820
0.739918,3821
0.911413,3822
0.122325,3823
0.122325,3824
0.534146,3825
0.350485,3826
0.350485,3827
0.739918,3828
0.739918,3829
0.122325,3830
0.911413,3831
0.350485,3832
0.066882,3833
0.350485,3834
0.739918,3835
0.534146,3836
0.739918,3837
0.534146,3838
0.739918,3839
0.911413,3840
0.066882,3841
0.122325,3842
0.122325,3843
0.035174,3844
0.122325,3845
0.534146,3846
0.350485,3847
0.350485,3848
0.739918,3849
