0.534146,3750
0.911413,3751
0.122325,3752
0.911413,3753
0.739918,3754
0.739918,3755
0.534146,3756
0.534146,3757
0.911413,3758
0.534146,3759
0.350485,3760
0.534146,3761
0.911413,3762
0.534146,3763
0.911413,3764
0.739918,3765
0.911413,3766
0.008879,3767
0.350485,3768
0.534146,3769
0.991468,3770
0.739918,3771
0.122325,3772
0.122325,3773
0.911413,3774
0.534146,3775
0.017912,3776
0.739918,3777
0.122325,3778
0.350485,3779
0.213309,3780
0.911413,3781
0.739918,3782
0.534146,3783
0.534146,3784
0.350485,3785
0.122325,3786
0.534146,3787
0.534146,3788
0.911413,3789
0.534146,3790
0.534146,3791
0.911413,3792
0.911413,3793
0.739918,3794
0.350485,3795
0.534146,3796
0.213309,3797
0.739918,3798
0.534146,3799
0.911413,3800
0.739918,3801
0.004301,3802
0.534146,3803
0.534146,3804
0.534146,3805
0.739918,3806
0.004301,3807
0.534146,3808
0.350485,3809
0.739918,3810
0.739918,3811
0.534146,3812
0.066882,3813
0.350485,3814
0.739918,3815
0.534146,3816
0.534146,3817
0.350485,3818
0.122325,3819
0.534146,3820
0.122325,3821
0.534146,3822
0.911413,3823
0.739918,3824
0.350485,3825
0.122325,3826
0.350485,3827
0.534146,3828
0.350485,3829
0.739918,3830
0.066882,3831
0.066882,3832
0.350485,3833
0.066882,3834
0.213309,3835
0.534146,3836
0.213309,3837
0.534146,3838
0.213309,3839
0.739918,3840
0.991468,3841
0.350485,3842
0.739918,3843
0.213309,3844
0.534146,3845
0.911413,3846
0.213309,3847
0.534146,3848
0.350485,3849
