0.122325,3750
0.991468,3751
0.213309,3752
0.991468,3753
0.739918,3754
0.739918,3755
0.739918,3756
0.991468,3757
0.534146,3758
0.739918,3759
0.911413,3760
0.350485,3761
0.739918,3762
0.350485,3763
0.066882,3764
0.739918,3765
0.350485,3766
0.350485,3767
0.122325,3768
0.534146,3769
0.122325,3770
0.739918,3771
0.035174,3772
0.534146,3773
0.739918,3774
0.911413,3775
0.350485,3776
0.534146,3777
0.739918,3778
0.739918,3779
0.213309,3780
0.739918,3781
0.739918,3782
0.534146,3783
0.122325,3784
0.739918,3785
0.350485,3786
0.739918,3787
0.534146,3788
0.739918,3789
0.739918,3790
0.991468,3791
0.350485,3792
0.066882,3793
0.350485,3794
0.739918,3795
0.350485,3796
0.350485,3797
0.739918,3798
0.739918,3799
0.122325,3800
0.534146,3801
0.534146,3802
0.350485,3803
0.739918,3804
0.739918,3805
0.534146,3806
0.991468,3807
0.350485,3808
0.911413,3809
0.739918,3810
0.739918,3811
0.534146,3812
0.739918,3813
0.350485,3814
0.534146,3815
0.534146,3816
0.911413,3817
0.350485,3818
0.066882,3819
0.991468,3820
0.739918,3821
0.350485,3822
0.991468,3823
0.066882,3824
0.911413,3825
0.035174,3826
0.739918,3827
0.911413,3828
0.350485,3829
0.534146,3830
0.122325,3831
0.534146,3832
0.350485,3833
0.122325,3834
0.739918,3835
0.122325,3836
0.534146,3837
0.534146,3838
0.350485,3839
0.739918,3840
0.534146,3841
0.739918,3842
0.066882,3843
0.066882,3844
0.122325,3845
0.534146,3846
0.739918,3847
0.122325,3848
0.739918,3849
