0.911413,3750
0.534146,3751
0.739918,3752
0.534146,3753
0.739918,3754
0.911413,3755
0.739918,3756
0.911413,3757
0.350485,3758
0.534146,3759
0.911413,3760
0.991468,3761
0.739918,3762
0.534146,3763
0.122325,3764
0.350485,3765
0.350485,3766
0.739918,3767
0.534146,3768
0.911413,3769
0.350485,3770
0.911413,3771
0.534146,3772
0.739918,3773
0.213309,3774
0.739918,3775
0.350485,3776
0.739918,3777
0.739918,3778
0.739918,3779
0.213309,3780
0.911413,3781
0.350485,3782
0.350485,3783
0.350485,3784
0.534146,3785
0.350485,3786
0.911413,3787
0.911413,3788
0.739918,3789
0.911413,3790
0.035174,3791
0.739918,3792
0.739918,3793
0.911413,3794
0.534146,3795
0.350485,3796
0.911413,3797
0.122325,3798
0.534146,3799
0.534146,3800
0.534146,3801
0.350485,3802
0.213309,3803
0.122325,3804
0.350485,3805
0.534146,3806
0.350485,3807
0.350485,3808
0.122325,3809
0.122325,3810
0.739918,3811
0.534146,3812
0.213309,3813
0.350485,3814
0.350485,3815
0.350485,3816
0.739918,3817
0.534146,3818
0.350485,3819
0.739918,3820
0.739918,3821
0.534146,3822
0.534146,3823
0.035174,3824
0.534146,3825
0.534146,3826
0.739918,3827
0.911413,3828
0.350485,3829
0.739918,3830
0.350485,3831
0.534146,3832
0.213309,3833
0.350485,3834
0.911413,3835
0.122325,3836
0.739918,3837
0.066882,3838
0.350485,3839
0.534146,3840
0.122325,3841
0.035174,3842
0.122325,3843
0.066882,3844
0.122325,3845
0.739918,3846
0.739918,3847
0.534146,3848
0.350485,3849
