0.739918,3750
0.739918,3751
0.122325,3752
0.122325,3753
0.739918,3754
0.739918,3755
0.534146,3756
0.739918,3757
0.350485,3758
0.122325,3759
0.350485,3760
0.350485,3761
0.534146,3762
0.122325,3763
0.534146,3764
0.350485,3765
0.534146,3766
0.350485,3767
0.035174,3768
0.213309,3769
0.066882,3770
0.350485,3771
0.350485,3772
0.066882,3773
0.350485,3774
0.739918,3775
0.350485,3776
0.035174,3777
0.911413,3778
0.035174,3779
0.122325,3780
0.122325,3781
0.213309,3782
0.534146,3783
0.350485,3784
0.122325,3785
0.213309,3786
0.534146,3787
0.534146,3788
0.213309,3789
0.534146,3790
0.122325,3791
0.350485,3792
0.122325,3793
0.066882,3794
0.739918,3795
0.739918,3796
0.739918,3797
0.534146,3798
0.350485,3799
0.213309,3800
0.534146,3801
0.739918,3802
0.350485,3803
0.350485,3804
0.350485,3805
0.213309,3806
0.350485,3807
0.017912,3808
0.008879,3809
0.035174,3810
0.911413,3811
0.739918,3812
0.739918,3813
0.739918,3814
0.534146,3815
0.350485,3816
0.350485,3817
0.122325,3818
0.739918,3819
0.911413,3820
0.350485,3821
0.534146,3822
0.911413,3823
0.350485,3824
0.122325,3825
0.911413,3826
0.911413,3827
0.213309,3828
0.213309,3829
0.350485,3830
0.911413,3831
0.213309,3832
0.213309,3833
0.350485,3834
0.350485,3835
0.534146,3836
0.122325,3837
0.350485,3838
0.739918,3839
0.008879,3840
0.350485,3841
0.122325,3842
0.122325,3843
0.213309,3844
0.350485,3845
0.000439,3846
0.122325,3847
0.122325,3848
0.122325,3849
