0.534146,3750
0.122325,3751
0.350485,3752
0.017912,3753
0.350485,3754
0.534146,3755
0.739918,3756
0.350485,3757
0.350485,3758
0.739918,3759
0.122325,3760
0.534146,3761
0.739918,3762
0.534146,3763
0.739918,3764
0.213309,3765
0.739918,3766
0.350485,3767
0.350485,3768
0.350485,3769
0.350485,3770
0.000954,3771
0.534146,3772
0.122325,3773
0.350485,3774
0.739918,3775
0.350485,3776
0.739918,3777
0.213309,3778
0.534146,3779
0.350485,3780
0.534146,3781
0.350485,3782
0.213309,3783
0.350485,3784
0.017912,3785
0.350485,3786
0.911413,3787
0.350485,3788
0.534146,3789
0.534146,3790
0.350485,3791
0.534146,3792
0.350485,3793
0.739918,3794
0.739918,3795
0.004301,3796
0.739918,3797
0.739918,3798
0.911413,3799
0.534146,3800
0.534146,3801
0.017912,3802
0.739918,3803
0.739918,3804
0.534146,3805
0.122325,3806
0.739918,3807
0.350485,3808
0.122325,3809
0.350485,3810
0.739918,3811
0.213309,3812
0.911413,3813
0.534146,3814
0.350485,3815
0.739918,3816
0.122325,3817
0.739918,3818
0.350485,3819
0.739918,3820
0.534146,3821
0.739918,3822
0.122325,3823
0.739918,3824
0.122325,3825
0.911413,3826
0.534146,3827
0.911413,3828
0.739918,3829
0.911413,3830
0.122325,3831
0.350485,3832
0.534146,3833
0.911413,3834
0.213309,3835
0.122325,3836
0.122325,3837
0.739918,3838
0.739918,3839
0.213309,3840
0.739918,3841
0.739918,3842
0.350485,3843
0.350485,3844
0.350485,3845
0.739918,3846
0.911413,3847
0.739918,3848
0.213309,3849
