0.534146,3750
0.017912,3750
0.991468,3751
0.122325,3751
0.008879,3752
0.213309,3752
0.002043,3753
0.066882,3753
0.739918,3754
0.035174,3754
0.350485,3755
0.739918,3755
0.122325,3756
0.350485,3756
0.739918,3757
0.350485,3757
0.739918,3758
0.350485,3758
0.911413,3759
0.122325,3759
0.534146,3760
0.066882,3760
0.534146,3761
0.122325,3761
0.350485,3762
0.534146,3762
0.534146,3763
0.350485,3763
0.213309,3764
0.991468,3764
0.739918,3765
0.534146,3765
0.350485,3766
0.739918,3766
0.004301,3767
0.350485,3767
0.350485,3768
0.213309,3768
0.122325,3769
0.122325,3769
0.534146,3770
0.122325,3770
0.122325,3771
0.534146,3771
0.122325,3772
0.350485,3772
0.739918,3773
0.739918,3773
0.350485,3774
0.534146,3774
0.739918,3775
0.739918,3775
0.350485,3776
0.350485,3776
0.066882,3777
0.008879,3777
0.213309,3778
0.534146,3778
0.017912,3779
0.350485,3779
0.213309,3780
0.350485,3780
0.066882,3781
0.008879,3781
0.911413,3782
0.739918,3782
0.350485,3783
0.213309,3783
0.534146,3784
0.534146,3784
0.122325,3785
0.122325,3785
0.350485,3786
0.534146,3786
0.534146,3787
0.739918,3787
0.534146,3788
0.350485,3788
0.911413,3789
0.350485,3789
0.122325,3790
0.122325,3790
0.350485,3791
0.534146,3791
0.534146,3792
0.122325,3792
0.008879,3793
0.350485,3793
0.066882,3794
0.122325,3794
0.350485,3795
0.534146,3795
0.739918,3796
0.350485,3796
0.122325,3797
0.739918,3797
0.213309,3798
0.911413,3798
0.911413,3799
0.534146,3799
0.122325,3800
0.534146,3800
0.122325,3801
0.213309,3801
0.017912,3802
0.739918,3802
0.911413,3803
0.739918,3803
0.739918,3804
0.534146,3804
0.213309,3805
0.534146,3805
0.739918,3806
0.213309,3806
0.350485,3807
0.350485,3807
0.534146,3808
0.739918,3808
0.122325,3809
0.035174,3809
0.213309,3810
0.534146,3810
0.350485,3811
0.350485,3811
0.534146,3812
0.122325,3812
0.534146,3813
0.534146,3813
0.739918,3814
0.213309,3814
0.911413,3815
0.911413,3815
0.122325,3816
0.534146,3816
0.350485,3817
0.213309,3817
0.739918,3818
0.122325,3818
0.350485,3819
0.739918,3819
0.122325,3820
0.017912,3820
0.739918,3821
0.911413,3821
0.122325,3822
0.534146,3822
0.739918,3823
0.350485,3823
0.213309,3824
0.739918,3824
0.350485,3825
0.534146,3825
0.739918,3826
0.739918,3826
0.534146,3827
0.066882,3827
0.213309,3828
0.534146,3828
0.122325,3829
0.350485,3829
0.350485,3830
0.911413,3830
0.350485,3831
0.350485,3831
0.213309,3832
0.534146,3832
0.122325,3833
0.350485,3833
0.911413,3834
0.739918,3834
0.739918,3835
0.350485,3835
0.350485,3836
0.911413,3836
0.066882,3837
0.008879,3837
0.066882,3838
0.066882,3838
0.534146,3839
0.213309,3839
1e-06,3840
0.008879,3840
0.739918,3841
0.739918,3841
0.534146,3842
0.350485,3842
0.066882,3843
0.017912,3843
0.000199,3844
0.122325,3844
0.213309,3845
0.122325,3845
0.008879,3846
0.066882,3846
0.213309,3847
0.122325,3847
0.213309,3848
0.122325,3848
0.122325,3849
0.350485,3849
